sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	disorder_content
441	[ -2.53         1.38       -55.71        -0.12632653]	0.0675184936477392	63.9538886119619	0.914471992026166	0.043430864069232	-304	61.234333	114.48222	75.5357205161437	1.0
441	[ -2.53         1.38       -55.71        -0.12632653]	0.0675184936477392	63.9538886119619	0.914471992026166	0.043430864069232	-304	61.234333	114.48222	75.5357205161437	1.0
441	[ -2.53         1.38       -55.71        -0.12632653]	0.0675184936477392	63.9538886119619	0.914471992026166	0.043430864069232	-304	61.234333	114.48222	75.5357205161437	1.0
441	[ -2.53         1.38       -55.71        -0.12632653]	0.0675184936477392	63.9538886119619	0.914471992026166	0.043430864069232	-304	61.234333	114.48222	75.5357205161437	1.0
441	[ -2.53         1.38       -55.71        -0.12632653]	0.0675184936477392	63.9538886119619	0.914471992026166	0.043430864069232	-304	61.234333	114.48222	75.5357205161437	1.0
441	[ -2.53         1.38       -55.71        -0.12632653]	0.0675184936477392	63.9538886119619	0.914471992026166	0.043430864069232	-304	61.234333	114.48222	75.5357205161437	1.0
441	[ -2.53         1.38       -55.71        -0.12632653]	0.0675184936477392	63.9538886119619	0.914471992026166	0.043430864069232	-304	61.234333	114.48222	75.5357205161437	1.0
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
526	[ -2.53         1.38       -86.04        -0.16357414]	0.0817873948276931	50.8940003552207	0.924802829866611	0.0520008203385365	-340	52.255054	88.125435	62.3823756855045	0.963878326996198
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
1873	[-2.53000000e+00  1.38000000e+00  2.21930000e+02  1.18489055e-01]	0.285048220270544	46.362908600192	0.939926904028293	0.0491284751014247	-325	57.35018	88.55133	64.9671611008061	0.0678056593699947
2555	[-2.5300000e+00  1.3800000e+00 -2.9430000e+01 -1.1518591e-02]	0.24475197162294	54.6233606651701	0.949351968255904	0.0424530583908036	-385	56.334553	98.35546	74.4363409652658	0.0512720156555773
2555	[-2.5300000e+00  1.3800000e+00 -2.9430000e+01 -1.1518591e-02]	0.24475197162294	54.6233606651701	0.949351968255904	0.0424530583908036	-385	56.334553	98.35546	74.4363409652658	0.0512720156555773
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
622	[-2.53        1.38        7.78        0.01250804]	0.122867976038324	48.8497112013964	0.88572676632025	0.0570949684932316	-247	45.04744	98.90724	59.3230741105345	0.583601286173634
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
414	[-2.53        1.38       -9.65       -0.02330918]	0.155026073334535	37.4951931516897	0.901848449076795	0.0701347894656708	-196	46.765125	70.1262	47.4301168210913	0.367149758454106
353	[ -2.53         1.38       -30.44        -0.08623229]	0.130338933372564	37.4236134443681	0.883208624704444	0.0716900066114282	-193	39.06581	86.46163	47.3804665554786	0.430594900849858
353	[ -2.53         1.38       -30.44        -0.08623229]	0.130338933372564	37.4236134443681	0.883208624704444	0.0716900066114282	-193	39.06581	86.46163	47.3804665554786	0.430594900849858
353	[ -2.53         1.38       -30.44        -0.08623229]	0.130338933372564	37.4236134443681	0.883208624704444	0.0716900066114282	-193	39.06581	86.46163	47.3804665554786	0.430594900849858
353	[ -2.53         1.38       -30.44        -0.08623229]	0.130338933372564	37.4236134443681	0.883208624704444	0.0716900066114282	-193	39.06581	86.46163	47.3804665554786	0.430594900849858
624	[-2.53      1.38     34.71      0.055625]	0.149712924453138	42.0808643807512	0.897920218711482	0.0613161190862261	-244	39.292934	99.669945	54.4890009085041	0.203525641025641
624	[-2.53      1.38     34.71      0.055625]	0.149712924453138	42.0808643807512	0.897920218711482	0.0613161190862261	-244	39.292934	99.669945	54.4890009085041	0.203525641025641
440	[ -2.53         1.38       -28.47        -0.06470455]	0.173999912526657	38.0427571850251	0.871202463890512	0.073875848033844	-223	34.812164	69.79527	46.6122085044049	0.104545454545455
440	[ -2.53         1.38       -28.47        -0.06470455]	0.173999912526657	38.0427571850251	0.871202463890512	0.073875848033844	-223	34.812164	69.79527	46.6122085044049	0.104545454545455
724	[ -2.53         1.38       -90.33        -0.12476519]	0.365876351469715	38.3840248526416	0.87513443149442	0.078212332253124	-220	33.38351	76.42663	43.829977431366	0.0414364640883978
724	[ -2.53         1.38       -90.33        -0.12476519]	0.365876351469715	38.3840248526416	0.87513443149442	0.078212332253124	-220	33.38351	76.42663	43.829977431366	0.0414364640883978
724	[ -2.53         1.38       -90.33        -0.12476519]	0.365876351469715	38.3840248526416	0.87513443149442	0.078212332253124	-220	33.38351	76.42663	43.829977431366	0.0414364640883978
724	[ -2.53         1.38       -90.33        -0.12476519]	0.365876351469715	38.3840248526416	0.87513443149442	0.078212332253124	-220	33.38351	76.42663	43.829977431366	0.0414364640883978
724	[ -2.53         1.38       -90.33        -0.12476519]	0.365876351469715	38.3840248526416	0.87513443149442	0.078212332253124	-220	33.38351	76.42663	43.829977431366	0.0414364640883978
377	[ -2.53         1.38       -27.56        -0.07310345]	0.382240132090019	27.2100274616389	0.895177013700887	0.0969056861804005	-217	26.637714	55.7601	34.5830324151033	0.13262599469496
377	[ -2.53         1.38       -27.56        -0.07310345]	0.382240132090019	27.2100274616389	0.895177013700887	0.0969056861804005	-217	26.637714	55.7601	34.5830324151033	0.13262599469496
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
605	[ -2.53         1.38       -47.06        -0.07778512]	0.138583494573079	45.7339623546223	0.91992360509339	0.0576959014203367	-265	41.020905	78.49786	56.522912084222300	1.0
3969	[-2.53000000e+00  1.38000000e+00 -5.67040000e+02 -1.42867221e-01]	0.0947191004462351	65.0510456653604	0.95326982422525	0.0376198870975367	-397	64.26807	112.511856	83.6542329207917	0.0052910052910052
3969	[-2.53000000e+00  1.38000000e+00 -5.67040000e+02 -1.42867221e-01]	0.0947191004462351	65.0510456653604	0.95326982422525	0.0376198870975367	-397	64.26807	112.511856	83.6542329207917	0.0052910052910052
3969	[-2.53000000e+00  1.38000000e+00 -5.67040000e+02 -1.42867221e-01]	0.0947191004462351	65.0510456653604	0.95326982422525	0.0376198870975367	-397	64.26807	112.511856	83.6542329207917	0.0052910052910052
1050	[-2.53000000e+00  1.38000000e+00 -7.35700000e+01 -7.00666667e-02]	0.198010277556356	46.2697130158614	0.912228024742485	0.0542672088139204	-295	47.065853	114.84647	60.6010794365391	0.0219047619047619
1050	[-2.53000000e+00  1.38000000e+00 -7.35700000e+01 -7.00666667e-02]	0.198010277556356	46.2697130158614	0.912228024742485	0.0542672088139204	-295	47.065853	114.84647	60.6010794365391	0.0219047619047619
1050	[-2.53000000e+00  1.38000000e+00 -7.35700000e+01 -7.00666667e-02]	0.198010277556356	46.2697130158614	0.912228024742485	0.0542672088139204	-295	47.065853	114.84647	60.6010794365391	0.0219047619047619
499	[ -2.53        1.38      -17.54       -0.0351503]	0.292060815517177	31.1780297999846	0.866375497974288	0.0843737216908654	-151	29.940588	76.651054	41.0400505615283	0.214428857715431
499	[ -2.53        1.38      -17.54       -0.0351503]	0.292060815517177	31.1780297999846	0.866375497974288	0.0843737216908654	-151	29.940588	76.651054	41.0400505615283	0.214428857715431
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
781	[-2.53       1.38      33.93       0.0434443]	0.259432650178159	43.5589278310941	0.845670894840006	0.0716429077915217	-232	40.98578	96.00971	49.5161268069984	0.297055057618438
410	[ -2.53         1.38       -16.17        -0.03943902]	0.283926319313403	29.524422778423	0.809670605174501	0.0940781589103022	-163	25.26635	78.75848	39.3843853721229	0.0341463414634146
619	[ -2.53         1.38       -19.43        -0.03138934]	0.605521356181501	28.4281018671733	0.896771654771463	0.0958333548603589	-190	24.17514	50.166725	34.9078169761909	0.10016155088853
619	[ -2.53         1.38       -19.43        -0.03138934]	0.605521356181501	28.4281018671733	0.896771654771463	0.0958333548603589	-190	24.17514	50.166725	34.9078169761909	0.10016155088853
619	[ -2.53         1.38       -19.43        -0.03138934]	0.605521356181501	28.4281018671733	0.896771654771463	0.0958333548603589	-190	24.17514	50.166725	34.9078169761909	0.10016155088853
457	[-2.53       1.38      19.16       0.0419256]	0.0942868522542484	49.3542419240375	0.851518635640826	0.0613383647019233	-256	39.976665	92.731895	57.4374174182474	0.0415754923413567
457	[-2.53       1.38      19.16       0.0419256]	0.0942868522542484	49.3542419240375	0.851518635640826	0.0613383647019233	-256	39.976665	92.731895	57.4374174182474	0.0415754923413567
651	[ -2.53         1.38       -32.63        -0.05012289]	0.134385867650397	43.652102079904	0.917753399628394	0.0564303965041045	-250	48.1541	82.117004	57.9271485477601	0.0168970814132104
651	[ -2.53         1.38       -32.63        -0.05012289]	0.134385867650397	43.652102079904	0.917753399628394	0.0564303965041045	-250	48.1541	82.117004	57.9271485477601	0.0168970814132104
160	[-2.53      1.38     14.38      0.089875]	0.486128009100761	18.9383360692926	0.85925145673591	0.148572453186265	-136	17.41267	51.773018	23.4997197616787	0.35
160	[-2.53      1.38     14.38      0.089875]	0.486128009100761	18.9383360692926	0.85925145673591	0.148572453186265	-136	17.41267	51.773018	23.4997197616787	0.35
160	[-2.53      1.38     14.38      0.089875]	0.486128009100761	18.9383360692926	0.85925145673591	0.148572453186265	-136	17.41267	51.773018	23.4997197616787	0.35
